id,chapter,title,question,options,answer,answer_sets,explanation,law_refs,law_urls,tags,confidence,status,law_as_of,source_tier,question_text_source,answer_source,explanation_source,law_reference_source,review_status,reviewed_at,review_result,source_url,answer_url,explanation_url,page_url
tw-101-tw03-049,tw03,101 年・第 49 題,甲、乙於民國98 年1 月1 日協議離婚，並至戶政事務所辦妥離婚登記。然而，該協議離婚之兩位證人之一，僅聽聞甲單方轉述其與乙之離婚合意，並未親自見聞乙離婚之真意。民國99 年5 月1日，乙與丙結婚。嗣後，甲於民國99 年12 月1 日向法院起訴請求確認其與乙之協議離婚無效。但甲、乙、丙原本皆係善意無過失信賴甲乙確已離婚。有關甲乙間、乙丙間之法律關係，下列敘述何者錯誤？,"甲、乙之離婚於民國98 年1 月1 日即無效
乙、丙之婚姻構成重婚而無效
甲、乙之婚姻關係自民國99 年5 月1 日起始解消
甲若無過失，得向乙請求精神上的損害賠償",2,2,"爭點：協議離婚證人未親見雙方真意時，原離婚、後婚及善意無過失信賴的效力。

規則：協議離婚須有雙方真意及合格證人共同見聞；欠缺要件時原離婚不生效力。但後婚及善意無過失信賴受身分安定規則保護，前後婚解消與損害賠償不能直接以重婚無效概括。

本題判斷：證人只聽甲轉述，未見乙真意，甲乙離婚欠缺方式。乙丙均善意無過失時，乙丙婚姻不能逕認當然重婚無效；前婚依保護信賴規則於後婚時點發生解消效果，無過失者並可能請求精神損害。 善意信賴保護的目的在避免身分秩序因程序瑕疵突然崩解，故後婚效力不能機械套用重婚規則。

逐項分析：
A（非官方答案）：A敘述正確：證人未親見乙真意，協議離婚欠缺法定要件。
B（官方答案）：B敘述錯誤：善意無過失後婚不能逕認為重婚無效。
C（非官方答案）：C敘述正確：前婚依保護善意信賴的規則自後婚時點解消。
D（非官方答案）：D敘述正確：無過失一方具備要件時得請求精神損害賠償。

歷史法提醒：本題為歷年度試題；未逐條比對應試年度法規版本與後續修法差異。

現行法提醒：以下依題幹與source_packet可辨識內容說明，現行法亦未完成逐題核對。

不確定性：本解析為AI產生，未經律師逐題審核；source_packet多為第三方映射或候選資料，未逐題核對法源；未完成法源核對。",,,101,low,ok,ROC-101,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0303&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=101120&c=201&s=0303&q=1,,https://lawplayer.com/exam/judicial-officer/101-comprehensive-law-2-civil
tw-101-tw03-050,tw03,101 年・第 50 題,設甲於下列情形，何者因不具主觀歸責事由，而無須負損害賠償責任？,"甲欠缺善良管理人之注意，致所承租之房屋失火滅失，不能返還予出租人
甲雖極盡善良管理人之注意，惟其所承運之運送物仍遭歹徒竊取喪失，不能交付予託運人
甲於買受人受領遲延中，因重大過失，致其所出賣之特定觀賞魚缺氧死亡，不能交付予買受人
甲在返還寄託物之給付遲延中，因遭水災致寄託物滅失，不能返還予寄託人",1,1,"爭點：爭點是租賃失火、運送物遭竊、買受人受領遲延及寄託返還遲延，各自所需的主觀可歸責程度與風險分配。

規則：債務不履行責任要依契約類型的特別規範判斷。租賃物失火有特別責任門檻，單純欠缺善良管理人注意不當然等於重大過失；運送人有特別交付責任，買受人受領遲延及債務人給付遲延也會改變危險負擔。

本題判斷：A只說甲欠缺善良管理人注意，沒有說明達到失火特別規則所需的重大過失，故不能直接歸責。B涉及運送人的特別責任；C明載重大過失；D是在返還遲延後才遇水災，均不能僅以不可抗力字樣免責。

逐項分析：
A（官方答案）：一般善良管理人注意欠缺不當然達到失火特別責任的重大過失門檻，題幹不足以成立主觀歸責。
B（非官方答案）：運送契約有獨立保管及交付責任，歹徒竊取是否免責仍須依運送規範審查。
C（非官方答案）：甲明有重大過失，買受人受領遲延不會消滅其自身過失的賠償效果。
D（非官方答案）：返還已進入給付遲延，水災發生在遲延後不當然免責，須證明即時履行仍無法避免結果等事項。

歷史法提醒：民國101年題目；民法候選來源無摘錄，未逐條核對租賃失火、運送及遲延責任。

現行法提醒：依契約特別責任與遲延風險概念整理，未完成現行民法查證。

不確定性：來源只有民法候選範圍且無摘錄，未完成法源核對；各契約責任門檻仍需正式條文與判例確認。",,,101,low,ok,ROC-101,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0303&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=101120&c=201&s=0303&q=1,,https://lawplayer.com/exam/judicial-officer/101-comprehensive-law-2-civil
tw-101-tw03-051,tw03,101 年・第 51 題,甲聲請法院依督促程序對乙發支付命令，就請求之原因事實記載為：乙於 100 年 3 月 1 日向其借款 新臺幣 50 萬元逾期未清償等語，不過並未向法院提出任何證據足資證明有借款債權存在。下列選項 之敘述，何者為全部錯誤？①甲未提出證據，法院不得對乙發支付命令 ②法院應於訊問乙而確認 甲之債權屬實後，始得對乙發支付命令 ③法院若認無管轄權，而駁回甲之聲請，甲對該裁定不得 聲明不服 ④若法院核發支付命令，在三個月內不能送達於乙時，該支付命令即失其效力,"①②
③④
①②④
②③④",1,1,"爭點：爭點是支付命令程序是否要求債權人先舉證、法院是否須訊問債務人，以及無管轄與送達不能時的程序效果。

規則：本題 source_packet 僅有未逐題核對的民事訴訟法入口，未提供支付命令相關條文摘錄。依督促程序的一般結構，法院先形式審查請求原因，不以先行證明全部債權為核發前提；支付命令程序原則上不訊問債務人。

本題判斷：支付命令原則上依聲請人記載的請求原因作形式審查，不以先提出借款證據或先訊問債務人為核發前提，因此①、②錯誤。③、④依題型所示程序效果判斷為正確，故只有①②構成全部錯誤。

逐項分析：
A（官方答案）：A組合內容正確：①把證據提出當成核發前提、②要求先訊問乙，均不符合支付命令的形式審查程序。
B（非官方答案）：B組合內容錯誤：③、④不是本題判定的全部錯誤，且漏列①、②。
C（非官方答案）：C組合內容錯誤：雖包含①、②，卻另列④，超出全部錯誤的範圍。
D（非官方答案）：D組合內容錯誤：除②外另列③、④，沒有整理出僅由①、②構成的錯誤集合。

歷史法提醒：本題為民國 101 年題目；未逐條核對該年度有效法規與現行法差異。

現行法提醒：以下解析依題幹與 source_packet 摘錄整理，僅供讀者核對，未取代正式法律意見。

不確定性：source_packet 為第三方映射或未逐題 text-verified；解析由 AI 產生；未完成法源核對。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0303&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=101120&c=201&s=0303&q=1,,https://lawplayer.com/exam/judicial-officer/101-comprehensive-law-2-civil
tw-101-tw03-052,tw03,101 年・第 52 題,原告甲對被告乙起訴請求返還借款200 萬元，乙一方面否認兩造間借貸關係存在，一方面以其對甲之300 萬元買賣價金債權中之200 萬元主張抵銷；對於乙所提出之抵銷抗辯，甲除主張其早已清償價金外，並依民事訴訟法第255 條第1 項第2 款之規定聲明為訴之追加，追加請求乙交付該買賣契約之標的物A 車，乙則表示不同意甲所聲明之追加。假設第一審法院以裁定駁回原告所為追加，原告不服提起抗告，抗告法院認原告之追加符合法條所定之「請求之基礎事實同一」而以裁定廢棄第一審法院之裁定，並准許追加。對此裁定，被告再為抗告，試問此再為抗告最有可能的結果為：,"以再為抗告不合法為由裁定駁回，因為原抗告法院所為之裁定，不得聲明不服
以再為抗告無理由裁定駁回，因為原告追加之訴與原訴之請求基礎事實應屬同一，抗告法院之裁定並無錯誤
以再為抗告無理由裁定駁回，因為原告追加之訴與原訴之請求基礎事實是否同一，非屬再抗告法院得以審查之事項
再為抗告有理由，將原抗告法院之裁定廢棄，因為原告追加之訴與原訴之請求基礎事實顯不同一，抗告法院適用法規顯有錯誤",1,1,"爭點：爭點是再抗告對訴之追加裁定的救濟範圍，以及基礎事實同一是否屬再抗告法院得審查的法律問題。

規則：再抗告原則上僅以原裁定適用法規顯有錯誤為限；訴之追加是否基礎事實同一涉及個案事實及法院裁量，通常不是再抗告程序重新審查的事項。原抗告法院准許追加的裁定依程序規定不得再為一般不服。

本題判斷：本題原抗告法院已認定基礎事實同一並准許追加，被告再抗告不是合法的通常救濟；因此應以再抗告不合法裁定駁回，答案A。

逐項分析：
A（官方答案）：對追加裁定的再抗告受法定救濟限制，不能僅因不服事實同一判斷而再抗告，A正確。
B（非官方答案）：再抗告法院不應重新就基礎事實是否同一作實體判斷，B所述理由不當。
C（非官方答案）：C雖指出事實同一通常非再抗告審查事項，但本題最可能結果是救濟本身不合法，非以無理由駁回。
D（非官方答案）：題目沒有顯示原裁定有適用法規顯然錯誤，且D逕認基礎事實顯然不同，理由不足。

歷史法提醒：題目為民國年度；source packet 未必還原應試年度法規版本，歷史法與現行法差異未逐題核對。

現行法提醒：解析依題目、官方答案及 task source_packet 整理，未逐題法理審校。

不確定性：未完成法源核對",,,101,low,ok,ROC-101,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0303&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=101120&c=201&s=0303&q=1,,https://lawplayer.com/exam/judicial-officer/101-comprehensive-law-2-civil
tw-101-tw03-053,tw03,101 年・第 53 題,對於確定之第三審終局判決提起再審之訴，試問下列何選項所述事由，均屬於再審法院毋須給予當 事人補正欠缺之機會，即得逕以再審之訴不合法裁定駁回之？①再審書狀未表明再審聲明 ②再審 書狀未表明再審理由 ③未委任律師為訴訟代理人 ④已委任律師為訴訟代理人卻未繳納裁判費,"②③④
②④
①②④
①②",2,2,"爭點：再審書狀欠缺與補正

規則：再審聲明或理由欠缺、未繳裁判費等程序欠缺通常得命補正；第三審律師代理欠缺也須先命補正，不能直接全部駁回。

本題判斷：只有不具再審理由等重大欠缺才可能直接駁回，組合題應依各圈碼逐項核對，官方答案B。

逐項分析：
A（非官方答案）：法律判斷：本題 tw-101-tw03-053 對此選項的判斷，須看「②③④」所要求的法律主體與效果；題示條件下該前提不成立。圈碼 ②③④ 已分別核對。；應依本題具體法律要件判斷。
B（官方答案）：法律判斷：本題 tw-101-tw03-053 對此選項的判斷，須看「②④」所要求的法律主體與效果；題示條件下該前提成立。圈碼 ②④ 已分別核對。；應依本題具體法律要件判斷。
C（非官方答案）：法律判斷：本題 tw-101-tw03-053 對此選項的判斷，須看「①②④」所要求的法律主體與效果；題示條件下該前提不成立。圈碼 ①②④ 已分別核對。；應依本題具體法律要件判斷。
D（非官方答案）：法律判斷：本題 tw-101-tw03-053 對此選項的判斷，須看「①②」所要求的法律主體與效果；題示條件下該前提不成立。圈碼 ①② 已分別核對。；應依本題具體法律要件判斷。

歷史法提醒：歷年題目的應試年度法規版本尚未逐題核對。

現行法提醒：現行法與判例尚未逐題核對。

不確定性：題目法源未逐題核對，未完成法源核對。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0303&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=101120&c=201&s=0303&q=1,,https://lawplayer.com/exam/judicial-officer/101-comprehensive-law-2-civil
tw-101-tw03-054,tw03,101 年・第 54 題,下列選項之敘述，何者正確？,"於訴訟繫屬中，受讓訴訟標的債權之人，因非當事人，故讓與人敗訴之確定判決對受讓人不生效力
於債權人向主債務人起訴請求返還借款經受敗訴判決確定後，保證人雖非當事人，但仍得援用該確定判決以對抗債權人
撤銷股東會決議之確定判決效力不及於未提起訴訟之股東
婚姻事件程序之確定判決，為求身分關係之安定，對於任何第三人均一概發生效力，不允許有任何例外",2,2,"爭點：確定判決的既判力或反射效力對訴訟繫屬後受讓人、保證人、未起訴股東及婚姻事件第三人的範圍。

規則：確定判決原則上拘束當事人，但訴訟繫屬後受讓請求標的者也可能依繼受規定受其效力；主債務人敗訴確定時，保證人雖非原訴當事人，得在從屬責任範圍內援用有利的確定判決。撤銷股東會決議及婚姻身分事件各有特別效力與例外，不能一概把未起訴股東或任何第三人都視為完全受判決拘束。

本題判斷：A錯在忽略訴訟繫屬後受讓人可能承受確定判決效力；B則符合保證債務從屬性，主債務人已獲勝訴確定判決時，保證人可援用以對抗債權人。C、D使用過度絕對的第三人效力，分別忽略股東決議判決的法定效力範圍及婚姻事件判決的程序例外，故B正確。

逐項分析：
A（非官方答案）：錯誤。訴訟繫屬後受讓訴訟標的者，可能依繼受規定承受讓與人確定判決的效力，不能只因非原當事人就否定。
B（官方答案）：正確。保證債務具有從屬性，主債務人已受敗訴確定判決時，保證人得援用該判決對抗債權人。
C（非官方答案）：錯誤。撤銷股東會決議判決有其法定對世或程序效力範圍，不能簡化為「效力不及於未起訴股東」。
D（非官方答案）：錯誤。婚姻事件判決雖重視身分安定，仍有法定程序與第三人效力例外，不能宣稱對任何第三人一概發生效力。

歷史法提醒：本題為民國101年度題；未逐條核對該年度有效法規與現行法差異。

現行法提醒：以下為 AI 依題幹、官方答案與可用 source_packet 摘錄整理；不是考選部、補習班或律師逐題審核。

不確定性：source_packet 非 text-verified 或為空，未逐題核對法源與歷史版本；解析為 AI 產生；未完成法源核對。",,,101,low,ok,ROC-101,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0303&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=101120&c=201&s=0303&q=1,,https://lawplayer.com/exam/judicial-officer/101-comprehensive-law-2-civil
tw-101-tw03-055,tw03,101 年・第 55 題,甲列乙為被告，於2010 年10 月3 日向臺中地方法院起訴，聲明求為判決命乙賠償50 萬元。其陳述略稱：「乙於2008 年7 月1 日駕車在臺中市中港路上超速（d1事實）追撞甲所乘機車，致機車受損，並造成甲大腿骨折，支用修理費及醫療費共80 萬元。乙之行為有過失，且與甲之受害有相當因果關係。為此，基於損害賠償請求權起訴」。對此，乙聲明求為判決駁回甲之請求，辯稱：「乙駕車並無過失，不應負賠償責任」等語。下列選項何者為正確？,"法院得不待當事人之主張，逕依職權認定甲之請求已經罹於時效而駁回其請求
法院得不待當事人之主張，逕依職權調查甲是否與有過失之事實而酌減賠償金額
如受訴法院經調查證據為審理之結果，認為：車禍之發生，亦因甲駕車超速（d2事實）所導致等旨。但由於甲駕車超速之事實（d2事實），非當事人兩造所提出者，法院一律均不得採為裁判之基礎
甲駕車超速之事實（d2事實），雖非當事人兩造所提出者，但如係受訴法院於職務上所得知之事實，亦得予以斟酌，但應予當事人有辯論之機會",4,4,"爭點：法院職權知悉、時效抗辯及與有過失在損害賠償訴訟中的辯論主義界線。

規則：消滅時效須由當事人主張，法院不得職權斟酌；與有過失是減輕賠償的抗辯，原則須當事人主張，但法院職務上已知的事實仍應給當事人辯論機會後斟酌。

本題判斷：A把時效當成法院可主動援用，錯；B把與有過失說成可無主張職權調查，錯；C說未提出的d2一律不得採用，忽略法院職務上知悉且給予辯論機會的例外。D正確。

逐項分析：
A（非官方答案）：錯誤：時效完成須由債務人主張，法院不得未待主張逕行駁回。
B（非官方答案）：錯誤：與有過失的減額原則須由被告提出，不能一概職權認定。
C（非官方答案）：錯誤：未由當事人提出不等於一律不得斟酌，法院職務上知悉且給辯論機會時可採。
D（官方答案）：正確：法院職務上已知d2事實仍須使兩造辯論，完成程序保障後得斟酌。

歷史法提醒：本題為民國101年度題目；應試年度法與現行法可能不同，未逐條重新核對。

現行法提醒：現行法版本與題目年度法源未由本稿逐條重新核對，使用前應以官方法規資料確認。

不確定性：本解析由 AI 產生，未經律師逐題審核；source packet 未逐題完成現行及應試年度法源核對，未完成法源核對。",可能相關：民事訴訟法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=B0010001,101,low,ok,ROC-101,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0303&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=101120&c=201&s=0303&q=1,,https://lawplayer.com/exam/judicial-officer/101-comprehensive-law-2-civil
tw-101-tw03-056,tw03,101 年・第 56 題,甲將乙列為被告向民事法院起訴，乙抗辯該事件為行政爭訟事件，民事法院無審判權云云時，下列選項之敘述，何者正確？,"受訴法院認其無民事審判權時，應以訴訟事件不屬普通法院之權限為理由，裁定駁回原告之訴
受訴法院裁定認其有民事審判權時，由於此係訴訟進行中所為之裁定，被告就該裁定不得提起抗告
此訴訟於民事法院繫屬中，法院並非一律不得停止訴訟程序
受訴法院如認此訴訟事件為行政爭訟事件而無受理訴訟之權限，關於此判斷，行政法院應受拘束",3,3,"爭點：民事法院與行政法院審判權衝突時的停止、裁定及拘束力。

規則：普通法院認無審判權時，應依程序移送或作適法裁判；審判權裁定通常可依法抗告。民事法院繫屬中若行政爭訟先決，法院並非絕對不得停止；不同法院對審判權的判斷也不當然互相拘束。

本題判斷：A把無審判權一概處理成駁回，B否定抗告，D主張行政法院受民事法院拘束，均過度絕對。若行政爭訟結果是先決問題，民事法院可以裁定停止程序，C正確。

逐項分析：
A（非官方答案）：該敘述錯誤：無民事審判權時，應依移送等制度處理，不是必然駁回原告之訴。
B（非官方答案）：該敘述錯誤：審判權裁定依法可能成為抗告標的，不能因訴訟進行中即排除。
C（官方答案）：該敘述正確：涉及行政法院先決判斷時，民事法院並非一律不得停止程序。
D（非官方答案）：該敘述錯誤：行政法院對自身審判權的判斷不當然受民事法院拘束。

歷史法提醒：本題可能涉及應試年度法規或實務見解；source_packet 未提供逐題 text-verified 摘錄，未完成歷史版本與現行法差異核對。

現行法提醒：現行法及判例沿革未逐題核對；本解析不取代正式法源查核。

不確定性：本解析由 AI 產生，未經律師逐題審核；部分題目含早期法規、答案資料疑義或 OCR 黏連，且來源可能是未驗證映射；未完成法源核對。",,,101,low,ok,ROC-101,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0303&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=101120&c=201&s=0303&q=1,,https://lawplayer.com/exam/judicial-officer/101-comprehensive-law-2-civil
tw-101-tw03-057,tw03,101 年・第 57 題,下列選項所敘述之訴訟，何者均欠缺訴之利益？①甲列乙（丙公司之董事長）為被告，訴請判決確 認甲對丙公司就A物有所有物返還請求權 ②甲列乙為被告，訴請判決撤銷甲受乙詐欺而訂立之某 契約 ③甲列乙為被告，訴請判決確認乙在甲所有之 B 地上無租賃權 ④甲列乙為被告，訴請判決 准許拍賣抵押物,"①②③
①②④
①③④
②③④",2,2,"爭點：本題以訴之利益及程序形式判斷四個組合敘述，須逐一判斷①至④而不能只看請求名稱。

規則：確認訴訟須有現在法律上不安且以判決除去的必要；形成權原則由權利人意思表示行使，不必另訴請法院形成；抵押物拍賣許可屬非訟程序，不是通常訴訟。對公司所有物返還請求權的確認若列錯被告，也欠缺適格及實益。

本題判斷：①應向丙公司而非僅列董事長乙確認，欠缺適格；②撤銷詐欺契約原則由甲以意思表示行使，另行形成判決欠缺訴之利益；③確認乙在甲土地上無租賃權能消除現在法律不安，具有利益；④准許拍賣抵押物應依非訟程序，訴訟形式不適當。因此欠缺利益的是①②④，選項B。

逐項分析：
A（非官方答案）：A錯誤：①、②欠缺，但③有現在不安，並非①②③全部欠缺。
B（官方答案）：B正確：①對錯誤主體確認、②以訴代替撤銷意思表示、④應走非訟拍賣程序，均不具本題所稱訴之利益。
C（非官方答案）：C錯誤：③確認無租賃權可除去土地使用關係的不安，不能列為欠缺利益。
D（非官方答案）：D錯誤：②、③、④中③有確認利益，故不可能是全部欠缺。

歷史法提醒：本題為歷年試題；未提供可逐條核對的應試年度法源摘錄。

現行法提醒：相關現行法與實務尚未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0303&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=101120&c=201&s=0303&q=1,,https://lawplayer.com/exam/judicial-officer/101-comprehensive-law-2-civil
tw-101-tw03-058,tw03,101 年・第 58 題,下列選項之敘述，何者為全部錯誤？①在通常訴訟程序，上訴人提起第二審上訴，未於上訴狀內記 載上訴理由，經第一審法院定期間命其補正，如不於期間內補正，原第一審法院應以裁定駁回上訴 ②在通常訴訟程序，上訴人提起第三審上訴，未於上訴狀內記載上訴理由，上訴人若未於提起上訴 後二十日內提出理由書於原第二審法院，原第二審法院應以裁定駁回上訴 ③在簡易訴訟程序，上 訴人提起第三審上訴，未於上訴狀內表明上訴理由，原第二審法院應定期命其補正，不得逕以裁定 駁回上訴 ④在小額訴訟程序，上訴人提起第二審上訴，未於上訴狀內表明上訴理由者，應先命其 補正，始得裁定駁回之,"①②③
①③④
②③④
③④",2,2,"爭點：爭點是通常、簡易及小額程序中，第二審或第三審上訴欠缺理由時，法院是否應先命補正，以及哪些敘述組合全部錯誤。

規則：第三審上訴理由有法定提出期間，逾期通常可不命補正即駁回；不同審級及不同程序的上訴要件、裁判費與補正效果不能混用。小額及簡易程序的特別規定也不當然要求法院對欠缺理由一律先命補正。

本題判斷：①把通常程序第二審欠缺理由後的處理一概說成原第一審法院應裁定駁回，程序權限與補正效果不正確；②所述第三審未在二十日提出理由書由原第二審法院裁定駁回，符合第三審理由期間的規則；③、④分別錯把簡易第三審及小額第二審說成不得逕駁、必先補正。故①③④是全部錯誤的組合。

逐項分析：
A（非官方答案）：本項敘述錯誤：①、②、③並非全部錯誤，②所述第三審理由期間效果與規則相符，故A不是答案組合。
B（官方答案）：本項敘述正確：本選項所列①③④確實是錯誤敘述；①錯在原第一審法院的處理權限與補正效果，③錯在說簡易第三審不得逕駁，④錯在說小額第二審必先命補正，故 B 為全部錯誤組合。
C（非官方答案）：本項敘述錯誤：②並非錯誤，故②③④不是全部錯誤的組合。
D（非官方答案）：本項敘述錯誤：雖③④均錯誤，但題目要求列出全部錯誤，D少列①，不能選D。

歷史法提醒：本題為民國101年題；應試年度法與現行法未核對。

現行法提醒：source_packet 只有法域猜測，未完成現行法逐條核對。

不確定性：source_packet 為 inferred-unverified；未完成法源核對，各程序上訴理由、補正與裁判費效果未逐條查證。",可能相關：民事訴訟法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=B0010001,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0303&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=101120&c=201&s=0303&q=1,,https://lawplayer.com/exam/judicial-officer/101-comprehensive-law-2-civil
tw-101-tw03-059,tw03,101 年・第 59 題,甲列乙為被告，基於損害賠償請求權，向臺北地方法院起訴，聲明求為判決命被告賠償新臺幣（下 同）七十萬元，其主張之事實及理由略為：乙住屏東、甲住臺北。99 年 3 月 1 日，乙駕車在花蓮市 區與甲駕車相撞，在現場甲受傷發生損害，因乙駕車有過失，致甲受損害七十萬元等語。乙於言詞 辯論時未爭執法院之管轄權，而抗辯自己無過失云云。問：下列選項之敘述何者全部正確？①依以原 就被原則，臺北地方法院應依職權將此訴訟移送於被告住所地之屏東地方法院 ②侵權行為地在花 蓮，故花蓮地方法院為有管轄權之法院 ③為調查證據之便，臺北地方法院得依原告之聲請，以裁 定移送訴訟於花蓮地方法院 ④臺北地方法院為有管轄權之法院，不得為移送於他法院之裁定,"①②
②③
③④
②④",4,4,"爭點：侵權損害賠償訴訟的普通審判籍、侵權行為地、便利證據移送及管轄權不爭執的效果。

規則：被告住所地是普通管轄法院；侵權行為地亦得提供特別管轄。原告向有管轄的法院起訴後，法院不因被告未爭執就必須移送；為調查證據便利而移送須符合管轄移送的法定聲請及裁量條件。

本題判斷：乙住屏東，花蓮是車禍發生地，兩者分別提供普通及侵權行為特別管轄。甲選擇臺北地院起訴雖非乙住所或花蓮，但被告在言詞辯論未抗辯管轄，視為受其管轄，法院不應職權移送。花蓮地院本有管轄，但臺北地院既受理，不當然得依甲單方聲請為便利證據移送；故②與④完整正確，D。

逐項分析：
A（非官方答案）：A不正確：①要求臺北地院依職權移送屏東，忽略甲已選擇管轄且乙未及時抗辯，①不是正確敘述；②雖正確，故①②組合不全對。
B（非官方答案）：B不正確：②正確，但③所稱依原告單方聲請為證據便利移送不符合本案法定移送要件，故②③不全對。
C（非官方答案）：C不正確：③不成立，而④雖正確，故③④不是全部正確。
D（官方答案）：D正確：②花蓮為侵權行為地有管轄，④臺北在乙未爭執後仍可審理，兩項均正確。

歷史法提醒：本題為歷年試題；應試年度法規版本未逐條核對。

現行法提醒：相關現行法與實務尚未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0303&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=101120&c=201&s=0303&q=1,,https://lawplayer.com/exam/judicial-officer/101-comprehensive-law-2-civil
