id,chapter,title,question,options,answer,answer_sets,explanation,law_refs,law_urls,tags,confidence,status,law_as_of,source_tier,question_text_source,answer_source,explanation_source,law_reference_source,review_status,reviewed_at,review_result,source_url,answer_url,explanation_url,page_url
tw-101-tw04-011,tw04,101 年・第 11 題,X 公司與 Y 公司均為股份有限公司，X 公司持有 Y 公司百分之九十一已發行有表決權股份，而 X 公 司章程中規定「本公司如與 Y 公司合併，須事先取得股東會特別決議之同意後始得為之」。假使 X 公司現擬與 Y 公司進行吸收合併，即以 X 公司為存續公司，Y 公司為消滅公司。試問：在現行公司 法上，下列何者正確？,"因公司法規定控制公司持有從屬公司百分之九十以上已發行股份者，其合併僅須經過控制公司及 從屬公司之董事會特別決議，故題目中 X 公司之章程規定係違反公司法規定而無效
無論是 X 公司或 Y 公司之股東，如反對 X 公司與 Y 公司合併案者，公司法均賦予反對股東股份 收買請求權
Y 公司之股東如反對 X 公司與 Y 公司之合併案，則應向合併後之存續公司即 X 公司行使股份收 買請求權
有關 X 公司合併對價之選項上，雖然現行公司法僅限於 X 公司之股份，但依企業併購法之規定， 已不限於 X 公司之股份",4,4,"爭點：控制公司持有從屬公司九成以上股份時，合併對價及反對股東收買請求權的規範來源。

規則：控制公司與從屬公司合併的簡化程序，不能排除控制公司章程自行設定較嚴格的股東會決議要求。反對股東的股份收買請求權須依公司法的適用主體及程序判斷；而企業併購法對合併對價的設計較有彈性，不限於存續公司股份。

本題判斷：X持有Y 91%並不使X章程中的特別決議條款當然無效，A錯。X、Y反對股東的收買權不是一律相同，B錯；Y股東行使時也須依法律所定對象與程序，C的概括說法錯。D正確指出企業併購法可採股份以外的現金或其他財產作為對價。

逐項分析：
A（非官方答案）：簡化合併規定是法律提供的程序選項，不代表公司章程不得要求更高決議門檻，因此不能逕稱X章程條款無效。
B（非官方答案）：反對股東收買請求權依合併公司身分、持股及法定程序分別判斷，不是X、Y兩邊股東一律都享有相同權利。
C（非官方答案）：Y股東的行使對象與通知、價格及程序須依公司法具體規定，題目用一概而論的方式指定X為相對人，並不正確。
D（官方答案）：正確。企業併購法為交易安排提供較寬的合併對價範圍，不限於存續公司X所發行的股份。

歷史法提醒：本題為民國101年度；公司法及企業併購法均可能歷經修正，本解析未逐條核對101年應試版本。

現行法提醒：packet 是依科目推測的公司法候選入口，並非逐題確認的條文來源，未提供可核對的具體條號。

不確定性：僅有推測入口，未逐題核對；公司法與企業併購法的修法及股東收買權細節可能影響結論，解析為 AI 產生。 未完成法源核對。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
tw-101-tw04-012,tw04,101 年・第 12 題,近年來各界關注肥貓問題，A 上市公司請教甲律師為其說明關於董監事薪酬的相關問題，以下何者 錯誤？,"董監報酬必須由章程訂明或股東會議定，且不得事後追認
股東會為報酬之表決時，具有董事身分之股東不得加入表決
董事之薪酬應經 A 公司依法設置之薪酬委員會審議
法人股東由其代表人當選董監事者，董監報酬應歸屬於該法人代表董監事個人所有",4,4,"爭點：上市公司董監事報酬決定與法人股東代表報酬歸屬

規則：董監事報酬須依公司法及相關規範由章程或股東會決定，利益衝突股東受表決限制，上市公司並有薪資報酬委員會審議要求；法人股東代表人執行法人股東職務所生報酬，原則上歸屬法人。

本題判斷：A、B、C分別是報酬決定、利益迴避與薪酬委員會審議規則，均屬制度要求；D把法人代表人取得的董監事職務報酬直接說成個人所有，忽略其代表法人行使權利，故D是錯誤敘述。

逐項分析：
A（非官方答案）：該敘述正確。董監事報酬須有章程或股東會決定依據，不能以事後追認補正原本欠缺的決定。
B（非官方答案）：該敘述正確。董事身分股東對自己報酬有直接利害關係，表決時應受利益迴避規範。
C（非官方答案）：該敘述正確。上市公司董事薪酬依法須經薪資報酬委員會審議，不能跳過該程序。
D（官方答案）：該敘述錯誤。法人股東代表人是代表法人行使職務，報酬歸屬須依法人與代表關係判斷，非當然屬個人。

歷史法提醒：本題為歷年度試題；未逐條比對應試年度法規版本與後續修法差異。

現行法提醒：以下依題幹與source_packet可辨識內容說明，現行法亦未完成逐題核對。

不確定性：本解析為AI產生，未經律師逐題審核；source_packet未必涵蓋全部法源與實務見解，未完成法源核對。",可能相關：公司法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=J0080001,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
tw-101-tw04-013,tw04,101 年・第 13 題,公司經理人係公司之負責人，依公司法須擔負一定之責任，依照公司法，下列何一方式最不適宜做 為認定公司法上經理人之基準？,"章程是否有規定
經理人是否經法定選任程式
經理人是否經登記
職稱",4,4,"爭點：本題問公司法上經理人的認定標準，重點在實際職務權限與形式名稱何者具有決定性。

規則：公司法上的經理人是依章程或股東會、董事會決議授權，在公司內部負責管理事務及簽名權限的人；登記與選任程序是重要證據，但職稱本身不能取代實質權限判斷。

本題判斷：章程規定、法定選任程序及登記都能顯示公司是否授與管理權，但一個人掛有某種職稱，未必實際負責公司事務，也可能只是名義稱呼。因此只看職稱最不能可靠地認定經理人身分。

逐項分析：
A（非官方答案）：章程是否授與管理職權可用來判斷公司內部的經理人安排，具有實質參考價值。
B（非官方答案）：是否經法定選任程序可反映公司正式授權及職務來源，並非與認定無關的形式事項。
C（非官方答案）：經理人登記雖非唯一標準，但能證明公司對外表示及職務身分，仍比單純職稱可靠。
D（官方答案）：職稱可能與實際管理權限不一致，只憑名稱無法判斷是否具有公司法上經理人的實質職務。

歷史法提醒：本題為民國101年度試題；source_packet僅提供『公司法』候選法源，未逐條比對應試年度法規版本與後續修法差異。

現行法提醒：本題source_packet未提供可逐條核對的具體法條，現行法適用範圍未完成逐題核對。

不確定性：可靠具體法源未提供；本解析依題幹所示公司法概念整理，未完成法源核對，且未經律師逐題審核。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
tw-101-tw04-014,tw04,101 年・第 14 題,A 公開發行公司將召開股東會改選 7 董 3 監，B 股份有限公司為 A 公司之大股東，具有當選 5 董 2 監的實力，B 公司正在規劃席次的安排事宜。請問下列方案何者合法？（各方案請獨立判斷）,"由 B 自行當選董事後，推派 5 名自然人代表行使職務
由 B 推派 5 名自然人代表當選董事，2 名自然人代表當選監察人
B 僅推派 5 名自然人代表當選董事，而不角逐監察人
B 推派 4 名自然人代表當選董事，B 則自行當選另一席次之董事",3,3,"爭點：本題爭點是法人股東擔任董事及監察人的資格、代表人數限制，以及董事與監察人不得兼任的公司治理規則。

規則：法人股東得當選為股份有限公司董事，並指定自然人代表執行職務；法人股東不得擔任監察人，監察人須由自然人擔任，且同一人不能同時擔任董事及監察人。提名人數還須受董事席次及法定資格限制。

本題判斷：B公司作為法人股東，可提名五名自然人代表擔任A公司七名董事中的五席，但不能提名監察人或讓同一代表兼任監察人。甲即使持有多數表決權特別股，也不能以此取得監察人資格。

逐項分析：
A（非官方答案）：錯誤：法人股東可以當選董事並指定自然人代表，並非只能由自然人股東提出董事人選。
B（非官方答案）：錯誤：特別股複數表決權的範圍不能取代監察人資格限制，應依董事、監察人各自規範判斷。
C（官方答案）：正確：B法人股東可指定五名自然人代表擔任董事，但不能擔任監察人，亦須避免董事監察人兼任。
D（非官方答案）：錯誤：法人股東不是完全不得參與董事選任，法律允許其以代表人方式擔任董事。

歷史法提醒：本題為民國101年題目；未提供可核對的公司法摘錄，公司法應試年度版本尚未逐條核對。

現行法提醒：現行公司法法人董事、監察人資格及代表人限制未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
tw-101-tw04-015,tw04,101 年・第 15 題,A 有限公司章程有下列記載：①本公司股東按出資比例多寡分配表決權 ②本公司董事得經其他全體 股東過半數之同意，將其出資之全部或一部，轉讓於他人 ③本公司章程應經全體股東四分之三以上 之同意始得變更 ④本公司置董事五人，並由董事互選一人為董事長，對外代表公司。請問上述章程 記載何者有效？,"①
②
③
④",1,1,"爭點：爭點是有限公司章程對表決權、出資轉讓、章程變更及董事長設置的記載，哪些符合有限公司法定組織。

規則：有限公司的表決權及出資轉讓、章程變更、董事人數與董事長產生方式均受公司法規範；章程自治不得以較高或不同結構任意取代法定要件。

本題判斷：①以出資比例分配表決權符合有限公司基本規則。②、③、④分別改變出資轉讓門檻、章程變更門檻或董事組織方式，與題示法定規範不合。

逐項分析：
A（官方答案）：A敘述正確：股東按出資比例行使表決權，符合有限公司的資本比例規則。
B（非官方答案）：B敘述錯誤：董事轉讓出資須依公司法特別同意程序，章程不能以題示門檻任意取代。
C（非官方答案）：C敘述錯誤：有限公司章程變更有法定決議要求，不能以題示四分之三門檻改寫。
D（非官方答案）：D敘述錯誤：五名董事及互選董事長是股份有限公司式設計，不合題示有限公司法定組織。

歷史法提醒：本題為民國101年試題；公司法候選來源僅為推測性資料，未完成當年版本核對。

現行法提醒：本解析依有限公司表決及組織規則整理，未列不可靠候選法源。

不確定性：本題沒有可靠 source_packet；本解析為 AI 產生，未經律師逐題審核；未完成法源核對。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
tw-101-tw04-016,tw04,101 年・第 16 題,甲以自己為被保險人，與 A 保險人訂立人壽保險契約，指定乙為受益人。甲死亡後，保險人獲悉甲 於契約訂立時違反保險法第 64 條據實告知義務之規定，如保險契約無另外特別約定，保險人行使解 除權應向何人為之？,"甲之法定繼承人
乙
應同時向甲之法定繼承人與乙為之
甲",1,1,"爭點：本題爭點是人壽保險要保人違反告知義務後，保險人解除權的行使對象。

規則：解除保險契約是對契約相對人及保險利益歸屬關係的意思表示；被保險人甲死亡後，若無特別約定，保險人應向其法定繼承人表示解除，而非向指定受益人單獨表示。

本題判斷：甲是要保人及被保險人，死亡後契約關係由其法定繼承人承受相關程序地位；乙只是受益人，不是解除權表示的唯一相對人。故A正確。

逐項分析：
A（官方答案）：正確：甲死亡後保險人行使告知義務解除權，應向甲的法定繼承人為解除表示。
B（非官方答案）：錯誤：指定受益人不是當然承受要保人契約地位的解除表示對象。
C（非官方答案）：錯誤：法律不要求解除必須同時向繼承人及受益人為表示。
D（非官方答案）：錯誤：甲已死亡，不能再向其本人作有效解除表示。

歷史法提醒：本題為民國101年題目；未提供可核對的保險法摘錄，應試年度版本尚未逐條核對。

現行法提醒：現行告知義務解除對象未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
tw-101-tw04-017,tw04,101 年・第 17 題,"甲以其房屋向乙保險人投保火災保險。投保時該房屋之市場價值為 2,000 萬元，保險契約上載明保險 金額為 2,000 萬元。該屋於保險期間內因火災而燒毀一部分，所受損失為 300 萬元，損失時該屋之實 際價值為 3,000 萬元。若保單無其他規定，依保險法之規定，乙保險人應賠付之金額為：","300 萬元
250 萬元
200 萬元
100 萬元",3,3,"爭點：不足額保險在損失時點的比例賠償計算

規則：不足額保險以保險金額與保險標的在損失發生時價值的比例，決定保險人對部分損失的負擔；保險標的價值與投保時市場價值不可混為一談。題幹沒有其他保單約定，就按損失時的比例計算。

本題判斷：損失發生時房屋價值為3,000萬元，保險金額為2,000萬元，保險比例是2,000/3,000。部分損失300萬元乘以三分之二，保險人應賠200萬元；投保時價值同為2,000萬元不改變損失時的比例。

逐項分析：
A（非官方答案）：A敘述錯誤：直接賠足300萬元忽略損失發生時的不足額保險比例。
B（非官方答案）：B敘述錯誤：250萬元不是以保險金額占損失時標的價值三分之二計算的結果。
C（官方答案）：C敘述正確：2,000/3,000乘以300萬元，計得200萬元。
D（非官方答案）：D敘述錯誤：100萬元沒有反映題幹所給保險金額與標的價值的比例。

歷史法提醒：本題為歷年度試題；未逐條比對應試年度法規版本與後續修法差異。

現行法提醒：以下依題幹與source_packet可辨識內容說明，現行法亦未完成逐題核對。

不確定性：本解析為AI產生，未經律師逐題審核；source_packet多為第三方映射或候選資料，未逐題核對法源；未完成法源核對。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
tw-101-tw04-018,tw04,101 年・第 18 題,"甲赴大陸地區旅遊。甲之友人乙，未經甲事先同意，以甲為被保險人，先後向丙、丁、戊三家保險 公司投保旅行平安險，合計達 2,000 萬元。甲於大陸旅遊期間，食指遭鐵軌門夾斷，返台後，依殘廢 等級分別向丙、丁、戊三家保險公司請求保險金。試問：甲之請求有無理由？","無理由，因屬複保險，乙與丙、丁、戊三家公司之保險契約均屬無效
部分無理由，因屬複保險，乙與丙之契約有效，丙應給付，然乙與丁、戊間之契約無效，丁、戊 無須給付
無理由，因乙對甲不具保險利益，且未經被保險人甲之書面同意，並約定保險金額，保險契約無效
有理由，乙之無權代理行為得經甲嗣後承認而生效力",3,3,"爭點：第三人為他人投保的人身保險同意與利益

規則：以他人為被保險人訂立人身保險，須有被保險人書面同意並約定保險金額；複數保險不會取代這項成立要件，欠缺同意時契約自始無效。

本題判斷：乙未經甲事先同意即向三家公司投保，無論合計保額是否達2,000萬元，均欠缺被保險人書面同意；甲不能以事後請領使契約補正，C正確。

逐項分析：
A（非官方答案）：錯誤：無理由，因屬複保險，乙與丙、丁、戊三家公司之保險契約均屬無效。本題以第三人為他人投保的人身保險同意與利益為判準，該項的法律效果與乙未經甲事先同意即向三家公司投保，無論合計保額是否達2,000萬元，均欠缺被保險人書面同意；甲不能以事後請領使契約補正，C正確。不符。
B（非官方答案）：錯誤：部分無理由，因屬複保險，乙與丙之契約有效，丙應給付，然乙與丁、戊間之契約無效，丁、戊 無須給付。本題以第三人為他人投保的人身保險同意與利益為判準，該項的法律效果與乙未經甲事先同意即向三家公司投保，無論合計保額是否達2,000萬元，均欠缺被保險人書面同意；甲不能以事後請領使契約補正，C正確。不符。
C（官方答案）：正確：無理由，因乙對甲不具保險利益，且未經被保險人甲之書面同意，並約定保險金額，保險契約無效。乙未經甲事先同意即向三家公司投保，無論合計保額是否達2,000萬元，均欠缺被保險人書面同意；甲不能以事後請領使契約補正，C正確。
D（非官方答案）：錯誤：有理由，乙之無權代理行為得經甲嗣後承認而生效力。本題以第三人為他人投保的人身保險同意與利益為判準，該項的法律效果與乙未經甲事先同意即向三家公司投保，無論合計保額是否達2,000萬元，均欠缺被保險人書面同意；甲不能以事後請領使契約補正，C正確。不符。

歷史法提醒：本題為歷年試題；應試年度法規版本未逐條核對。

現行法提醒：相關現行法與實務尚未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
tw-101-tw04-019,tw04,101 年・第 19 題,要保人甲以自己為被保險人向乙保險人投保死亡保險。甲騎乘機車上高速公路，遭車輛撞及身亡， 受益人丙向乙請求保險金。試問丙之請求有無理由？,"有理由，因依保險法規定，僅因被保險人等故意致保險事故發生，保險人始可免其保險給付之責， 而甲違反交通規則並非故意致保險事故發生
無理由，因甲違反交通規則，可認有重大過失，而重大過失應與故意等視
無理由，因機車行駛於高速公路，是故意違反交通法規，保險人不負保險給付之責
無理由，因被保險人明知機車不得上高速公路，且機車上高速公路具有高度危險性，均屬公知之 事實，顯係故意為之",1,1,"爭點：爭點是被保險人違反交通規則造成事故時，死亡保險人能否以故意或重大過失免責。

規則：保險法對死亡保險事故採故意致死等法定免責事由；被保險人違反交通規則或有重大過失，不當然等同故意造成保險事故。高速公路禁行機車是交通規範，違反它本身不能推導甲故意使自己死亡。

本題判斷：甲雖違規騎機車上高速公路並因此遭撞死亡，題幹沒有甲故意製造死亡事故或自殺的事實。重大過失不能在死亡保險中一概與故意等視，故丙依保險契約請求給付有理由，A正確。

逐項分析：
A（官方答案）：正確：只有符合保險法法定故意致事故免責等事由才可拒賠，交通違規本身不等於故意造成死亡。
B（非官方答案）：錯誤：重大過失與故意並非當然等同，不能僅以違反交通規則推翻死亡保險給付。
C（非官方答案）：錯誤：明知機車不得上高速公路只證明違反交通規範，不證明甲故意追求死亡事故。
D（非官方答案）：錯誤：高度危險及公知禁令至多支持過失評價，不能直接推出故意死亡或保險人免責。

歷史法提醒：本題為民國101年度題目；應試年度法與現行法可能不同，本稿未補造 packet 外法源。

現行法提醒：現行法版本未由本稿逐條重新核對，使用前應以官方法規資料確認。

不確定性：本解析由 AI 產生，未經律師逐題審核；source packet 為第三方映射或候選資料，未逐題核對應試年度及現行法源，未完成法源核對。",保險法,https://law.moj.gov.tw/LawClass/LawAll.aspx?pcode=G0390002,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
tw-101-tw04-020,tw04,101 年・第 20 題,甲以自己所有之房屋一棟，先後向 A、B、C 三保險人投保火災保險，保險金額分別為 80 萬元、60 萬元、40 萬元，均經依法通知各保險人。該屋於三張保險單均有效期間內發生火災而完全燒毀。經 鑑定結果，火災發生時，該房屋的市價僅有 150 萬元。若三保險人就理賠分擔方法未另有約定，依 我國保險法規定，試問：A、B、C 三保險人應如何理賠？,"各保險人應按其承保金額之比例，就 150 萬元之損失負比例分擔之責
各保險人應在其承保金範圍內，負全部之給付責任
各保險人應在其承保金範圍內，負連帶給付責任
A、B、C 三保險人各按訂約先後次序負責，最後訂約之 C 僅須給付 10 萬元，以免造成不當得利",1,1,"爭點：爭點是同一標的同時向三家保險人投保並均已通知時，複保險的損失分擔方式。

規則：複保險下，各保險契約的保險金額合計超過保險標的價值時，保險人對同一損失的負擔，原則上按各自承保金額比例分擔，且總給付不得超過實際損害，以避免被保險人因保險而獲利。

本題判斷：三份保單合計180萬元，房屋實際價值及全損為150萬元。A、B、C的承保比例為80:60:40，故應以150萬元按比例分擔，約為A 66.67萬元、B 50萬元、C 33.33萬元；不是各自負全部責任，也不是依訂約先後分擔。

逐項分析：
A（官方答案）：按80、60、40的承保金額比例分擔150萬元，符合複保險分攤及不得超過實際損害的原則。
B（非官方答案）：各保險人在承保額內負責不代表各自對全部150萬元負全部給付責任；那會造成重複賠償及不當得利。
C（非官方答案）：題目沒有另行約定連帶責任，複保險通常依比例分擔，不能僅因多家承保就推導連帶給付。
D（非官方答案）：法律分擔基準是承保金額比例，而不是契約先後；最後一家也不會因順位而固定只負擔10萬元。

歷史法提醒：本題為民國101年度試題；packet 只有科目推測的保險法入口，未提供可逐題核對的條文。

現行法提醒：此處依複保險比例分擔及損害填補原則說明，未宣稱已核對現行保險法條號。

不確定性：未完成法源核對；來源僅為科目範圍推測，解析為 AI 產生，比例計算與歷史法規仍應以保險法全文確認。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
tw-101-tw04-021,tw04,101 年・第 21 題,下列人身保險契約，何者可不須經被保險人同意？,"要保人與被保險人有家屬關係
要保人與被保險人有夫妻關係
要保人為債權人，被保險人為債務人
要保人與被保險人為同一人之死亡保險",4,4,"爭點：本題爭點是死亡保險金與遺產的要件及效果如何適用，並須以「下列人身保險契約，何者可不須經被保險人同意？」所呈現的具體界線作涵攝。

規則：保險法第112條以指定受益人時保險金不作為被保險人遺產為原則；第113條規定未指定受益人時，保險金額作為被保險人遺產。

本題判斷：題幹的關鍵設計是「下列人身保險契約，何者可不須經被保險人同意？」。先以死亡保險金與遺產的法定要件檢驗主體、行為與時點，再將各選項的法律效果與此事實逐一比對；符合要件的結論集中在D，其餘選項分別混淆要件、程序或法律效果。最後應以死亡保險金與遺產所對應的具體法律效果收束，而非只看選項字面是否相似。

逐項分析：
A（非官方答案）：A項「要保人與被保險人有家屬關係」的關鍵在於欠缺死亡保險金與遺產所要求的要件，或把法律效果擴張到法規沒有的範圍。回到題幹的下列人身保險契約，何者可不須經被保險人同意？，其所述結論不能成立，理由是規則要求的主體、程序或法律效果並非該項所稱的絕對結果。
B（非官方答案）：B項「要保人與被保險人有夫妻關係」的關鍵在於欠缺死亡保險金與遺產所要求的要件，或把法律效果擴張到法規沒有的範圍。回到題幹的下列人身保險契約，何者可不須經被保險人同意？，其所述結論不能成立，理由是規則要求的主體、程序或法律效果並非該項所稱的絕對結果。
C（非官方答案）：C項「要保人為債權人，被保險人為債務人」的關鍵在於欠缺死亡保險金與遺產所要求的要件，或把法律效果擴張到法規沒有的範圍。回到題幹的下列人身保險契約，何者可不須經被保險人同意？，其所述結論不能成立，理由是規則要求的主體、程序或法律效果並非該項所稱的絕對結果。
D（官方答案）：D項「要保人與被保險人為同一人之死亡保險」的關鍵在於與死亡保險金與遺產的法定要件相符。回到題幹的下列人身保險契約，何者可不須經被保險人同意？，其所述結論可以成立，理由是規則要求的主體、程序或法律效果並非該項所稱的絕對結果。

歷史法提醒：本題為歷年題目；未提供可核對的法源摘錄，應試年度版本尚未逐條核對。

現行法提醒：現行相關法規及實務未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
tw-101-tw04-022,tw04,101 年・第 22 題,責任保險保險單約定「被保險人對於第三人就其責任所為之承認、和解或賠償，未經保險人參與時， 保險人不受拘束。」此一約定之效力如何？,"無效
效力未定
得撤銷
有效",4,4,"爭點：爭點是責任保險條款排除被保險人單獨承認、和解或賠償對保險人的拘束，是否有效。

規則：責任保險須保留保險人調查責任及損害額的機會；被保險人未讓保險人參與而與第三人處理責任，契約得約定該處理不當然拘束保險人。此種程序性安排不等於免除全部保險責任。

本題判斷：題示條款只限制未經保險人參與的承認、和解或賠償之拘束力，使保險人仍可自行審查責任與損害，並非任意免除法定給付義務。

逐項分析：
A（非官方答案）：A敘述錯誤：條款並未一概免除保險責任，只排除未參與處理對保險人的當然拘束。
B（非官方答案）：B敘述錯誤：題目不是等待第三人承認的效力未定，而是契約拘束力的安排。
C（非官方答案）：C敘述錯誤：未經參與的和解不生拘束力，不代表保險人得撤銷整個保險契約。
D（官方答案）：D敘述正確：責任保險可約定未經保險人參與的處理不拘束保險人。

歷史法提醒：本題為民國101年試題；候選法源僅為可能相關保險法，未完成當年條文核對。

現行法提醒：本解析依責任保險的責任調查與契約拘束力概念整理，未列推測性來源。

不確定性：本題沒有可靠 source_packet；本解析為 AI 產生，未經律師逐題審核；未完成法源核對。",,,101,low,ok,ROC-101,official-primary,moex-official-pdf,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=101120&c=201&s=0108&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=101120&c=201&s=0108&q=1,,https://lawplayer.com/exam/judicial-officer/101-綜合法學二-商法強執證交法學英文
